Name,Fraktion,Wahlkreis,Kommentar,Bild,Wikipedia-URL
Bernd Lange,SPD,Bundesgebiet,,"https://de.wikipedia.org/wiki/Datei:Lange,_Bernd-9242.jpg","https://de.wikipedia.org/wiki/Bernd_Lange_(Politiker,_1955)"
Katrin Langensiepen,GRÜNE,Bundesgebiet,,"https://de.wikipedia.org/wiki/Datei:Katrin_Langensiepen,_Sozialpolitische_Sprecherin_der_Fraktion_B%C3%BCndnis_90_Die_Gr%C3%BCnen_im_Rat_der_Landeshauptstadt_Hannover.jpg",https://de.wikipedia.org/wiki/Katrin_Langensiepen
Peter Liese,CDU,Nordrhein-Westfalen,,https://de.wikipedia.org/wiki/Datei:Peter_Liese_2018.jpg,https://de.wikipedia.org/wiki/Peter_Liese
Sylvia Limmer,AfD,Bundesgebiet,,https://de.wikipedia.org/wiki/Datei:Silver_-_replace_this_image_female.svg,https://de.wikipedia.org/wiki/Sylvia_Limmer
Norbert Lins,CDU,Baden-Württemberg,,https://de.wikipedia.org/wiki/Datei:Norbert_Lins_EP_1.jpg,https://de.wikipedia.org/wiki/Norbert_Lins
Erik Marquardt,GRÜNE,Bundesgebiet,,https://de.wikipedia.org/wiki/Datei:Erik_Marquardt_(48836561562)_(cropped).jpg,https://de.wikipedia.org/wiki/Erik_Marquardt
David McAllister,CDU,Niedersachsen,,https://de.wikipedia.org/wiki/Datei:2016-12-06_David_McAllister_CDU_Parteitag_by_Olaf_Kosinsky-14.jpg,https://de.wikipedia.org/wiki/David_McAllister
Jörg Meuthen,AfD,Bundesgebiet,,https://de.wikipedia.org/wiki/Datei:2017-04-23_AfD_Bundesparteitag_in_K%C3%B6ln_-17_(cropped).jpg,https://de.wikipedia.org/wiki/J%C3%B6rg_Meuthen
Martina Michels,LINKE,Bundesgebiet,,https://de.wikipedia.org/wiki/Datei:Michels_Martina_2014-02-04_2.jpg,https://de.wikipedia.org/wiki/Martina_Michels
Marlene Mortler,CSU,Bayern,,https://de.wikipedia.org/wiki/Datei:Marlene_Mortler_2012.jpg,https://de.wikipedia.org/wiki/Marlene_Mortler
Ulrike Müller,FW,Bundesgebiet,,https://de.wikipedia.org/wiki/Datei:Ulrike_M%C3%BCller_2012_-_RalfR.jpg,https://de.wikipedia.org/wiki/Ulrike_M%C3%BCller_(Politikerin)
Hannah Neumann,GRÜNE,Bundesgebiet,,https://de.wikipedia.org/wiki/Datei:2019-04-13_Hannah_Neumann_by_Olaf_Kosinsky-0535.jpg,https://de.wikipedia.org/wiki/Hannah_Neumann
Norbert Neuser,SPD,Bundesgebiet,,"https://de.wikipedia.org/wiki/Datei:Neuser,_Norbert-0022.jpg",https://de.wikipedia.org/wiki/Norbert_Neuser
Angelika Niebler,CSU,Bayern,,"https://de.wikipedia.org/wiki/Datei:Niebler,_Angelika-1257.jpg",https://de.wikipedia.org/wiki/Angelika_Niebler
Niklas Nienaß,GRÜNE,Bundesgebiet,,https://de.wikipedia.org/wiki/Datei:Silver_-_replace_this_image_male.svg,https://de.wikipedia.org/wiki/Niklas_Niena%C3%9F
Maria Noichl,SPD,Bundesgebiet,,https://de.wikipedia.org/wiki/Datei:2018-12-09_Maria_Noichl_SPD_Europadelegiertenkonferenz_2717.jpg,https://de.wikipedia.org/wiki/Maria_Noichl
Jan-Christoph Oetjen,FDP,Bundesgebiet,,"https://de.wikipedia.org/wiki/Datei:Oetjen,_Jan-Christoph.jpg",https://de.wikipedia.org/wiki/Jan-Christoph_Oetjen
Jutta Paulus,GRÜNE,Bundesgebiet,,https://de.wikipedia.org/wiki/Datei:Pressefoto_JuttaPaulus_2017.jpg,https://de.wikipedia.org/wiki/Jutta_Paulus
Markus Pieper,CDU,Nordrhein-Westfalen,,https://de.wikipedia.org/wiki/Datei:Dr._Markus_Pieper_MdEP.jpg,https://de.wikipedia.org/wiki/Markus_Pieper_(Politiker)
Dennis Radtke,CDU,Nordrhein-Westfalen,,https://de.wikipedia.org/wiki/Datei:Marianne_Thyssen_und_Dennis_Radtke_MdEP..jpg,https://de.wikipedia.org/wiki/Dennis_Radtke
Guido Reil,AfD,Bundesgebiet,,https://de.wikipedia.org/wiki/Datei:Guido_Reil.jpg,https://de.wikipedia.org/wiki/Guido_Reil
Theresa Reintke,GRÜNE,Bundesgebiet,,https://de.wikipedia.org/wiki/Datei:Terry_REINTKE_-_English_part_-_Citizens%E2%80%99_Corner_debate_on_minimum_wage-_Do_we_need_minimum_wages_in_the_EU%3F_(17230480998).jpg,https://de.wikipedia.org/wiki/Theresa_Reintke
Manuela Ripa,ÖDP,Bundesgebiet,nachgerückt am 15. Juli 2020 für Klaus Buchner,https://de.wikipedia.org/wiki/Datei:Silver_-_replace_this_image_male.svg,https://de.wikipedia.org/wiki/Manuela_Ripa
Martin Schirdewan,LINKE,Bundesgebiet,Fraktionsvorsitzender,"https://de.wikipedia.org/wiki/Datei:Martin_Schirdewan,_Parteitag_Bonn_2019.jpg",https://de.wikipedia.org/wiki/Martin_Schirdewan
Christine Schneider,CDU,Rheinland-Pfalz,,https://de.wikipedia.org/wiki/Datei:Christine_Schneider_2015.jpg,https://de.wikipedia.org/wiki/Christine_Schneider_(Politikerin)
Helmut Scholz,LINKE,Bundesgebiet,,"https://de.wikipedia.org/wiki/Datei:Scholz,_Helmut-2539.jpg","https://de.wikipedia.org/wiki/Helmut_Scholz_(Politiker,_1954)"
Sven Schulze,CDU,Sachsen-Anhalt,,https://de.wikipedia.org/wiki/Datei:Sven_Schulze.jpg,https://de.wikipedia.org/wiki/Sven_Schulze
Joachim Schuster,SPD,Bundesgebiet,,https://de.wikipedia.org/wiki/Datei:2018-12-09_SPD_Europadelegiertenkonferenz_Joachim_Schuster_2877.jpg,https://de.wikipedia.org/wiki/Joachim_Schuster
Andreas Schwab,CDU,Baden-Württemberg,,"https://de.wikipedia.org/wiki/Datei:Schwab,_Andreas-9524.jpg",https://de.wikipedia.org/wiki/Andreas_Schwab_(Politiker)
Ralf Seekatz,CDU,Rheinland-Pfalz,,https://de.wikipedia.org/wiki/Datei:2016-11-17_-_Ralf_Seekatz_-_0428.jpg,https://de.wikipedia.org/wiki/Ralf_Seekatz
Nico Semsrott,Parteilos,Bundesgebiet,Parteiaustritt aus Die PARTEI am 13. Januar 2021[2],https://de.wikipedia.org/wiki/Datei:2018_Nico_Semsrott_-_by_2eight_-_DSC9507.jpg,https://de.wikipedia.org/wiki/Nico_Semsrott
Sven Simon,CDU,Hessen,,https://de.wikipedia.org/wiki/Datei:Silver_-_replace_this_image_male.svg,https://de.wikipedia.org/wiki/Sven_Simon_(Jurist)
Birgit Sippel,SPD,Bundesgebiet,,https://de.wikipedia.org/wiki/Datei:20140212_Portrait_Birgit_Sippel.JPG,https://de.wikipedia.org/wiki/Birgit_Sippel
Martin Sonneborn,PARTEI,Bundesgebiet,,https://de.wikipedia.org/wiki/Datei:2014-07-01-Europaparlament_by_Olaf_Kosinsky_-122.jpg,https://de.wikipedia.org/wiki/Martin_Sonneborn
Sabine Verheyen,CDU,Nordrhein-Westfalen,,"https://de.wikipedia.org/wiki/Datei:Verheyen,_Sabine-9440.jpg",https://de.wikipedia.org/wiki/Sabine_Verheyen
Axel Voss,CDU,Nordrhein-Westfalen,,"https://de.wikipedia.org/wiki/Datei:2018-07-04_Axel_Voss,_MEP-0456.jpg",https://de.wikipedia.org/wiki/Axel_Voss
Marion Walsmann,CDU,Thüringen,,https://de.wikipedia.org/wiki/Datei:Marion_Walsmann.jpg,https://de.wikipedia.org/wiki/Marion_Walsmann
Manfred Weber,CSU,Bayern,Fraktionsvorsitzender,https://de.wikipedia.org/wiki/Datei:2018-04-20_Manfred_Weber_797.JPG,https://de.wikipedia.org/wiki/Manfred_Weber_(Politiker)
Rainer Wieland,CDU,Baden-Württemberg,Stv. Parlamentspräsident,https://de.wikipedia.org/wiki/Datei:Portrait_Rainer_Wieland.JPG,https://de.wikipedia.org/wiki/Rainer_Wieland
Tiemo Wölken,SPD,Bundesgebiet,,https://de.wikipedia.org/wiki/Datei:Silver_-_replace_this_image_male.svg,https://de.wikipedia.org/wiki/Tiemo_W%C3%B6lken
Bernhard Zimniok,AfD,Bundesgebiet,,https://de.wikipedia.org/wiki/Datei:Silver_-_replace_this_image_male.svg,https://de.wikipedia.org/wiki/Bernhard_Zimniok
