Name,Fraktion,Wahlkreis,Kommentar,Bild,Wikipedia-URL
Martin Huber,CSU,Oberbayern,,https://de.wikipedia.org/wiki/Datei:2019-02-21_Dr_Martin_Huber_CSU_7685.jpg,"https://de.wikipedia.org/wiki/Martin_Huber_(Politiker,_1977)"
Thomas Huber,CSU,Oberbayern,,https://de.wikipedia.org/wiki/Datei:Thomas_Huber_2015.JPG,https://de.wikipedia.org/wiki/Thomas_Huber_(Politiker)
Melanie Huml,CSU,Oberfranken,,https://de.wikipedia.org/wiki/Datei:MelanieHuml.JPG,https://de.wikipedia.org/wiki/Melanie_Huml
Andreas Jäckel,CSU,Schwaben,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Andreas_J%C3%A4ckel
Helmut Kaltenhauser,FDP,Unterfranken,,https://de.wikipedia.org/wiki/Datei:Dr._Helmut_Kaltenhauser_.jpg,https://de.wikipedia.org/wiki/Helmut_Kaltenhauser
Michaela Kaniber,CSU,Oberbayern,,"https://de.wikipedia.org/wiki/Datei:Michaela_Kaniber,_CSU_at_Prien.jpg",https://de.wikipedia.org/wiki/Michaela_Kaniber
Annette Karl,SPD,Oberpfalz,,https://de.wikipedia.org/wiki/Datei:7873ri-Annette_Karl.jpg,https://de.wikipedia.org/wiki/Annette_Karl
Sandro Kirchner,CSU,Unterfranken,,https://de.wikipedia.org/wiki/Datei:Sandro_Kirchner_2013.JPG,https://de.wikipedia.org/wiki/Sandro_Kirchner
Christian Klingen,AfD,Unterfranken,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Christian_Klingen
Paul Knoblach,GRÜNE,Unterfranken,,https://de.wikipedia.org/wiki/Datei:Paul_Knoblach_(2018-2).jpg,https://de.wikipedia.org/wiki/Paul_Knoblach
Jochen Kohler,CSU,Mittelfranken,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Jochen_Kohler
Alexander König,CSU,Oberfranken,,https://de.wikipedia.org/wiki/Datei:7923ri-Alexander_Koenig.jpg,https://de.wikipedia.org/wiki/Alexander_K%C3%B6nig_(Politiker)
Claudia Köhler,GRÜNE,Oberbayern,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Claudia_K%C3%B6hler_(Politikerin)
Natascha Kohnen,SPD,Oberbayern,,https://de.wikipedia.org/wiki/Datei:MJK_19254_Natascha_Kohnen_(SPD-Bundesparteitag_2018).jpg,https://de.wikipedia.org/wiki/Natascha_Kohnen
Sebastian Körber,FDP,Oberfranken,,https://de.wikipedia.org/wiki/Datei:Sebastian_Koerber_laptbayern.jpg,https://de.wikipedia.org/wiki/Sebastian_K%C3%B6rber_(Politiker)
Andreas Krahl,GRÜNE,Oberbayern,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Andreas_Krahl
Nikolaus Kraus,FW,Oberbayern,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Nikolaus_Kraus_(Politiker)
Thomas Kreuzer,CSU,Schwaben,,https://de.wikipedia.org/wiki/Datei:7801ri-Thomas_Kreuzer.jpg,https://de.wikipedia.org/wiki/Thomas_Kreuzer_(Politiker)
Harald Kühn,CSU,Oberbayern,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Harald_K%C3%BChn_(Politiker)
Susanne Kurz,GRÜNE,Oberbayern,,https://de.wikipedia.org/wiki/Datei:Susanne_(Sanne)_Kurz.jpg,https://de.wikipedia.org/wiki/Sanne_Kurz
